"","NAME","CONTRACT_START","CONTRACT_END","AVG_SALARY","AGE","GP","WR","MIN","PTS","FGM","FGA","FG.","X3PM","X3PA","X3P.","FTM","FTA","FT.","OREB","DREB","REB","AST","TOV","STL","BLK","PF","MARGIN","sum"
"177","Klay Thompson",2015,2018,17244862.5,25,77,0.831168831168831,31.8831168831169,21.6623376623377,7.81818181818182,16.8701298701299,46.3,3.1038961038961,7.07792207792208,43.9,2.92207792207792,3.32467532467532,87.9,0.350649350649351,2.85714285714286,3.20779220779221,2.88311688311688,1.93506493506494,1.12987012987013,0.779220779220779,1.58441558441558,10.0779220779221,NA
"178","Kemba Walker",2015,2018,1.2e+07,25,62,0.338709677419355,34.1774193548387,17.3387096774194,6.09677419354839,15.8225806451613,38.5,1.37096774193548,4.51612903225806,30.4,3.7741935483871,4.56451612903226,82.7,0.564516129032258,2.98387096774194,3.54838709677419,5.12903225806452,1.61290322580645,1.43548387096774,0.5,1.48387096774194,-3.03225806451613,NA
"179","Justin Holiday",2017,2018,4500000,28,82,0.378048780487805,19.9878048780488,7.67073170731707,2.84146341463415,6.5609756097561,43.3,1.18292682926829,3.32926829268293,35.5,0.804878048780488,0.975609756097561,82.5,0.329268292682927,2.41463414634146,2.74390243902439,1.24390243902439,0.804878048780488,0.792682926829268,0.378048780487805,1.32926829268293,-0.5,NA
"180","Danilo Gallinari",2015,2017,16536533,26,59,0.389830508474576,24.1694915254237,12.4406779661017,3.86440677966102,9.6271186440678,40.1,1.8135593220339,5.10169491525424,35.5,2.89830508474576,3.23728813559322,89.5,0.525423728813559,3.16949152542373,3.69491525423729,1.40677966101695,0.966101694915254,0.796610169491525,0.338983050847458,1.59322033898305,0.305084745762712,NA
"181","JaKarr Sampson",2015,2016,1103547,22,74,0.22972972972973,15.2837837837838,5.21621621621622,1.97297297297297,4.67567567567568,42.2,0.418918918918919,1.71621621621622,24.4,0.851351351351351,1.27027027027027,67,0.472972972972973,1.72972972972973,2.2027027027027,1.04054054054054,1.02702702702703,0.513513513513513,0.351351351351351,1.82432432432432,-4.52702702702703,NA
"182","Mike Scott",2014,2016,3333333,25,80,0.45,18.525,9.5875,3.7625,7.85,47.9,0.775,2.5,31,1.2875,1.65,78,0.775,2.775,3.55,0.9375,0.9875,0.375,0.0875,1.5125,-2.4,NA
"183","Tyler Johnson",2016,2019,7719436.25,24,36,0.527777777777778,23.9722222222222,8.72222222222222,3.27777777777778,6.75,48.6,0.75,1.97222222222222,38,1.41666666666667,1.77777777777778,79.7,0.777777777777778,2.25,3.02777777777778,2.19444444444444,1.30555555555556,0.666666666666667,0.388888888888889,1.83333333333333,0.25,NA
"184","Danilo Gallinari",2012,2015,11110193.75,23,43,0.627906976744186,31.4186046511628,14.6046511627907,4.48837209302326,10.8372093023256,41.4,1.3953488372093,4.25581395348837,32.8,4.23255813953488,4.86046511627907,87.1,0.651162790697674,4.04651162790698,4.69767441860465,2.69767441860465,1.58139534883721,0.976744186046512,0.534883720930233,2,5.06976744186047,NA
"185","Aron Baynes",2018,2019,5323440,31,81,0.666666666666667,18.320987654321,5.95061728395062,2.59259259259259,5.50617283950617,47.1,0.037037037037037,0.259259259259259,14.3,0.728395061728395,0.962962962962963,75.6,1.60493827160494,3.75308641975309,5.35802469135802,1.14814814814815,0.987654320987654,0.271604938271605,0.62962962962963,2.46913580246914,2.28395061728395,NA
"186","DeMar DeRozan",2013,2016,13760025,23,82,0.414634146341463,36.7439024390244,18.109756097561,6.68292682926829,15.0121951219512,44.5,0.414634146341463,1.46341463414634,28.3,4.32926829268293,5.20731707317073,83.1,0.585365853658537,3.31707317073171,3.90243902439024,2.48780487804878,1.84146341463415,0.926829268292683,0.292682926829268,2.10975609756098,-1.36585365853659,NA
"187","Thaddeus Young",2015,2018,12500000,27,76,0.328947368421053,32.0263157894737,14.0921052631579,5.93421052631579,12.7368421052632,46.6,0.5,1.51315789473684,33,1.72368421052632,2.63157894736842,65.5,1.67105263157895,3.73684210526316,5.40789473684211,2.27631578947368,1.53947368421053,1.63157894736842,0.328947368421053,2.25,-2.81578947368421,NA
"188","Anthony Davis",2016,2020,24604884.5,23,61,0.39344262295082,35.4754098360656,24.2786885245902,9.18032786885246,18.6229508196721,49.3,0.573770491803279,1.77049180327869,32.4,5.34426229508197,7.04918032786885,75.8,2.13114754098361,8.14754098360656,10.2786885245902,1.90163934426229,1.98360655737705,1.27868852459016,2.04918032786885,2.42622950819672,-3.27868852459016,NA
"189","Marc Gasol",2011,2014,14375941,26,81,0.567901234567901,31.9259259259259,11.7407407407407,4.49382716049383,8.53086419753086,52.7,0.037037037037037,0.0864197530864197,42.9,2.71604938271605,3.62962962962963,74.8,1.90123456790123,5.12345679012346,7.02469135802469,2.46913580246914,1.80246913580247,0.91358024691358,1.67901234567901,3.2716049382716,1.7037037037037,NA
"190","Robin Lopez",2012,2014,5119761,24,64,0.5,13.984375,5.4375,1.9375,4.203125,46.1,0,0,0,1.5625,2.1875,71.4,1.40625,1.859375,3.265625,0.3125,0.671875,0.28125,0.9375,2,-1,NA
"191","Derrick Favors",2018,2019,17275000,26,77,0.597402597402597,27.961038961039,12.2597402597403,5.12987012987013,9.11688311688312,56.3,0.181818181818182,0.818181818181818,22.2,1.81818181818182,2.79220779220779,65.1,2.57142857142857,4.5974025974026,7.16883116883117,1.32467532467532,1.14285714285714,0.701298701298701,1.06493506493506,2.12987012987013,1.85714285714286,NA
"192","Kevin Durant",2017,2018,27500000,28,62,0.82258064516129,33.3870967741936,25.0806451612903,8.88709677419355,16.5483870967742,53.7,1.88709677419355,5.03225806451613,37.5,5.41935483870968,6.19354838709677,87.5,0.629032258064516,7.64516129032258,8.2741935483871,4.83870967741935,2.2258064516129,1.06451612903226,1.59677419354839,1.88709677419355,11.4677419354839,NA
"193","Jerami Grant",2018,2020,8839743,24,81,0.592592592592593,20.3333333333333,8.41975308641975,3.01234567901235,5.62962962962963,53.5,0.395061728395062,1.35802469135802,29.1,2,2.96296296296296,67.5,1.06172839506173,2.87654320987654,3.93827160493827,0.703703703703704,0.666666666666667,0.382716049382716,0.950617283950617,1.91358024691358,0.209876543209877,NA
"194","Patrick Beverley",2015,2018,5756757,26,56,0.625,30.8392857142857,10.1428571428571,3.64285714285714,9.5,38.3,2.05357142857143,5.76785714285714,35.6,0.803571428571429,1.07142857142857,75,1.19642857142857,3.03571428571429,4.23214285714286,3.42857142857143,1.48214285714286,1.05357142857143,0.410714285714286,3.25,1.26785714285714,NA
"195","Brook Lopez",2012,2014,14693666.67,24,5,0.4,27.2,19.2,7.6,15.4,49.4,0,0,0,4,6.4,62.5,1.6,2,3.6,1.2,1.2,0.2,0.8,1.6,-5.4,NA
"196","Nikola Vucevic",2015,2018,1.2e+07,24,74,0.283783783783784,34.1756756756757,19.2972972972973,8.52702702702703,16.2972972972973,52.3,0.027027027027027,0.0810810810810811,33.3,2.21621621621622,2.94594594594595,75.2,3.21621621621622,7.72972972972973,10.9459459459459,1.98648648648649,2,0.72972972972973,0.72972972972973,2.97297297297297,-4.08108108108108,NA
"197","Aron Baynes",2015,2017,5766666.667,28,70,0.7,16.0285714285714,6.58571428571429,2.64285714285714,4.67142857142857,56.6,0.0142857142857143,0.0571428571428571,25,1.28571428571429,1.48571428571429,86.5,1.55714285714286,2.98571428571429,4.54285714285714,0.5,0.928571428571429,0.228571428571429,0.314285714285714,2.31428571428571,1.94285714285714,NA
"198","Andre Iguodala",2013,2016,1.2e+07,29,80,0.7125,34.7375,12.975,4.95,10.9875,45.1,1.1375,3.5875,31.7,1.9375,3.375,57.4,1.025,4.2625,5.2875,5.4125,2.575,1.7375,0.65,1.5875,4.75,NA
"199","Draymond Green",2015,2019,16400000,25,79,0.810126582278481,31.5189873417722,11.6582278481013,4.29113924050633,9.68354430379747,44.3,1.40506329113924,4.16455696202532,33.7,1.67088607594937,2.53164556962025,66,1.44303797468354,6.74683544303798,8.18987341772152,3.68354430379747,1.68354430379747,1.55696202531646,1.25316455696203,3.20253164556962,10.620253164557,NA
